1841,26,8500,0.003058823529411765
1842,21,9314,0.002254670388662229
1843,31,9288,0.003337639965546942
1844,19,10091,0.0018828659201268457
1845,26,11029,0.002357421343730166
1846,33,10474,0.003150658774107313
1847,26,10808,0.0024056254626202813
1848,23,10435,0.0022041207474844276
1849,26,10993,0.0023651414536523243
1850,18,10973,0.0016403900483003737
1851,23,12723,0.0018077497445571013
1852,12,13848,0.0008665511265164644
1853,12,13753,0.0008725369010397731
1854,20,13526,0.0014786337424220022
1855,30,14202,0.0021123785382340513
1856,21,17004,0.0012350035285815103
1857,27,18214,0.0014823761941363785
1858,40,25426,0.001573192794777
1859,23,26846,0.0008567384340311406
1860,45,28199,0.0015958012695485655
1861,46,29319,0.001568948463453733
1862,55,28429,0.0019346442013436983
1863,23,31942,0.0007200550998685117
1864,93,31921,0.002913442561323267
1865,102,33228,0.0030697002527988442
1866,175,42289,0.004138191964813545
1867,175,52339,0.0033435870001337436
1868,158,56686,0.0027872843382845854
1869,162,65712,0.0024653031409788166
1870,209,77367,0.002701410161955356
1871,246,103352,0.0023802151869339733
1872,163,141757,0.0011498550336138604
1873,244,159381,0.00153092275741776
1874,675,174819,0.003861136375336777
1875,854,190332,0.004486896580711598
1876,816,210395,0.003878419163953516
1877,653,237146,0.0027535779646293843
1878,595,283083,0.002101857052525231
1879,788,319535,0.0024660835276260817
1880,825,354699,0.0023259157764752647
1881,838,426952,0.0019627499109970206
1882,815,496727,0.001640740285911577
1883,677,561976,0.0012046777798340143
1884,780,696602,0.0011197211607201817
1885,1053,799276,0.0013174422852681676
1886,1077,880571,0.0012230700306959917
1887,1098,991281,0.0011076576672003197
1888,1578,1093802,0.0014426742682862163
1889,2030,1172110,0.0017319193591045208
1890,2539,1276246,0.001989428370392542
1891,2282,1345061,0.0016965773299500914
1892,2973,1553974,0.0019131594222297156
1893,14093,2839630,0.004962970527850459
1894,13788,3050959,0.004519234771755373
1895,16600,3329964,0.004985038877297172
1896,17441,3595017,0.0048514374201846615
1897,19746,3897854,0.005065864447462629
1898,15024,4089445,0.003673848162770254
1899,16776,4260075,0.003937958838752839
1900,15967,4567233,0.0034959898038922034
1901,52232,5909685,0.008838372942043442
1902,45653,6155305,0.007416854241991258
1903,38850,6252503,0.0062135116128692785
1904,36085,6482280,0.005566714180812924
1905,31291,6817313,0.004589931546343845
1906,30480,6949729,0.00438578252475744
1907,29669,7153289,0.004147602592318023
1908,26455,7338739,0.003604842739331648
1909,27015,7691699,0.003512227922595515
1910,25298,7998197,0.003162962852752939
1911,29885,8278372,0.0036100093110094595
1912,32287,8612682,0.003748774191361065
1913,33320,8859539,0.0037609180342227737
1914,32108,9165219,0.0035032441668878833
1915,28217,9450693,0.0029857069740811598
1916,34330,9728608,0.0035287679388459276
1917,32723,9754791,0.003354556750626436
1918,35521,9586286,0.0037053974813603518
1919,31035,9465083,0.0032788935923752597
1920,31536,9502124,0.0033188369253021746
1921,32328,9550089,0.003385099343053243
1922,33975,9735647,0.0034897526584519757
1923,34604,9907178,0.003492821063677265
1924,36212,10091484,0.0035883721363478356
1925,32224,10168847,0.0031688941725645002
1926,32495,10436688,0.0031135356350597047
1927,35548,10607521,0.003351207129356614
1928,32437,10765388,0.003013082296708674
1929,36448,10975586,0.0033208249655189252
1930,34460,11355889,0.0030345488583060297
1931,32799,11677561,0.002808720074337441
1932,34891,11930239,0.0029245851654774056
1933,32680,12030174,0.002716502687326052
1934,32818,12119851,0.0027077890644035146
1935,36865,12340476,0.002987323989771545
1936,38522,13008322,0.0029613350592028703
1937,39112,13318251,0.0029367219464477732
1938,36190,13620089,0.002657104516717916
1939,38000,14006904,0.0027129478434349233
1940,41513,14534634,0.0028561434708297435
1941,37388,14950826,0.002500731397716755
1942,41780,15415715,0.0027102213552858234
1943,43561,15627134,0.0027875232912189783
1944,47116,16076978,0.0029306502751947536
1945,55929,16573016,0.003374702588834766
1946,54346,16697238,0.003254789804158029
1947,55927,16989266,0.003291902075110249
1948,44309,20592134,0.002151743962039097
1949,28891,23717507,0.0012181297132114264
1950,24104,24335206,0.0009904991147393616
1951,21455,25075804,0.0008556056667215935
1952,18449,25466759,0.0007244345462255326
1953,20675,25843789,0.0007999987927466828
1954,29466,26278818,0.001121283308861152
1955,34169,26707338,0.0012793862121339087
1956,32911,27220075,0.0012090708787540077
1957,32891,27847349,0.0011811178148411902
1958,33565,28020007,0.001197894061910834
1959,36213,28722648,0.0012607820838802886
1960,36153,29200180,0.0012381088061785921
1961,40578,30166529,0.0013451332103869159
1962,35469,30830252,0.0011504609174131954
1963,39846,31567164,0.0012622610000695659
1964,41518,31745195,0.0013078514716951652
1965,42003,32699783,0.0012845039369221503
1966,42468,33158183,0.0012807698178154093
1967,41384,33432474,0.0012378383962850011
1968,42128,33396624,0.0012614448693975774
1969,44506,33773919,0.0013177623834533386
1970,41971,33978324,0.0012352286710786559
1971,44496,32640040,0.0013632336234882065
1972,42668,32581262,0.0013095870872036816
1973,46465,33658114,0.0013804992163256682
1974,42097,33954114,0.0012398203057220106
1975,43938,33786936,0.0013004434613425734
1976,51952,33814509,0.0015363819122732197
1977,47160,33678997,0.0014002792304058224
1978,50964,33615171,0.001516101167535337
1979,67733,33686919,0.002010661764585832
1980,75808,33922815,0.0022347202023181153
1981,79134,34719659,0.0022792274543940653
1982,206996,34663668,0.005971555001046052
1983,235048,34964379,0.006722498918113203
1984,193337,34548741,0.005596064991196061
1985,213043,34091901,0.006249079510115907
1986,207355,33932184,0.00611086513028457
1987,198151,33980663,0.005831287046989048
1988,218223,34101750,0.006399173062965977
1989,210107,34192876,0.006144759510723813
1990,180424,34228868,0.005271106248678747
1991,168841,34404171,0.004907573561356848
1992,178189,34420505,0.005176827010527591
1993,186044,34055205,0.005463012188592023
1994,157245,33835820,0.004647293903324938
1995,151127,33688565,0.004486002891485583
1996,160324,33669401,0.0047617122740021426
1997,157061,33449144,0.004695516273899266
1998,146249,34063863,0.004293376825758135
1999,153938,34653227,0.0044422414108792815
2000,172120,35050061,0.004910690455003773
2001,175216,35571759,0.0049257052483685166
2002,175196,35953662,0.004872827696939466
2003,189342,36631405,0.005168843510097415
2004,178214,37186293,0.004792464793411917
2005,166730,36503511,0.004567505848957926
2006,158770,36681408,0.0043283507546929495
2007,168224,37239514,0.004517352186712211
2008,168899,38900561,0.004341813990805942
2009,140171,39285546,0.003568004374942377
2010,127911,39646221,0.0032263100182990958
2011,138798,36616475,0.0037905887991675877
2012,110834,36239251,0.0030583965435709475
2013,69175,35318854,0.001958585632478336
2014,64720,34420134,0.0018802948297644629
2015,67564,34899014,0.0019359859278545806
2016,42294,35326496,0.0011972316756238717
2017,41054,34854073,0.0011778824242435024
2018,40187,34589423,0.0011618291522237881
2019,33619,34034530,0.0009877909288008384
2020,7033,5215365,0.0013485153963337178
